Annotation	log2FoldChange	pvalue
IL24	0.8679672612100723	0.0200831089502191
FCMR	0.93462790353891	0.0173567668301144
CR2	1.5187320883504296	0.0038308987377181
CR1	0.6539240659366847	0.0488465224438208
CD34	-0.5213441552365705	0.0496751451503342
LAMB3	-0.7960508312429769	0.0188431804741573
HHIPL2	0.9702091045377088	0.0258943183621515
IBA57	-0.2191463766659365	0.0475430290620099
AGT	2.1132148421958306	6.329357876853619e-06
CAPN9	1.1567603919698723	0.0075167228837876
GNG4	1.2419928945179413	0.0093712174744975
CEP170	1.41064370659395	0.0008049642476061
NLRP3	0.5512756363760656	0.0231228464898991
TRIM58	1.0828186242433169	0.017089532844092
ASB13	0.5646306978427345	0.0095469909850808
TASOR2	0.3084124087966178	0.0136237067025186
ITIH2	-1.3506357177775266	0.0066091609657913
CCDC3	-0.569069887342488	0.0170957197600613
PRPF18	-0.3656372150227265	0.0212580939449014
SKIDA1	-1.432077669295004	0.0014250731850931
GPR158	0.8762734511116754	0.0268505313221412
PARD3	-0.32228136085901	0.0389763958897064
ANTXRL	-1.199674332506597	0.0499086078034974
ANXA8L1	-1.1273643974661782	0.0229940765151127
NPY4R	-1.2776419895511446	0.0473580407528048
ANXA8	-0.9968472470555214	0.0378717228340295
LRRC18	0.8655135610609747	0.0061804436239468
A1CF	1.269372492214316	0.0033515050938139
CHST3	-0.3964703638909409	0.0302174480438025
MAT1A	0.8846896556639805	0.0400597922207725
ACTA2	-0.5769936938270775	0.0187656780152988
PANK1	0.5726012954253895	0.0230813311021792
PDLIM1	-0.5692148550898051	0.0247760916332852
BLNK	0.5515947213026875	0.015968289172706
CRTAC1	-0.9314809378891492	0.0235408235741522
DNMBP	-0.4394446429696086	0.0310119698368536
CYP17A1	-0.6494658978302007	0.0299548387164188
RBM20	-0.922013316317104	0.0383330177425872
ADRB1	-0.8352303352051186	0.0326678005260943
TDRD1	-1.1172870344590404	0.0032205932782265
PNLIPRP3	-4.373239475172349	0.0010448422811697
C10orf82	1.3348716798070162	0.0118571774775144
CYP2E1	0.6382075700184029	0.0227944970765703
ODF3	-0.6930340985149207	0.0027014301459135
MUC6	-2.2213311906955244	0.0103997017001764
IFITM10	0.953348400118228	0.0034922845980081
IGF2	-1.351078414359243	0.0078058542752706
KCNQ1	-0.5832420338255384	0.0324854635043446
OR52I1	-0.8751299527675239	0.0273628250728588
TRIM68	-0.4284682534210925	0.0207964899272658
TRIM34	-0.6696302327419597	0.0433795713228501
ILK	-0.5561294250066268	0.0096115586107888
DENND2B	-0.360666513570248	0.0231859415549088
C11orf16	0.653095749554509	0.0383696644132682
ADM	-0.8622721614696786	0.0011912592349028
NCR3LG1	0.6473921298530665	0.0131871172344791
KCNJ11	0.8105238214051703	0.0085556825088337
ABCC8	1.206598325253995	0.0157656935316986
MRGPRX3	-0.9157929841947456	0.0355248050905168
SAA1	-1.3372631547330915	0.0025125419246939
MRGPRX2	-1.0091654713031897	0.0278552723921582
ANO3	-0.9806808009642988	0.0255436358597504
CCDC34	-0.6541215897891164	0.0399571335654521
LGR4	-0.6200071225027208	0.0387240588330031
DCDC1	1.0916417407974746	0.0179408005650283
TRAF6	-0.2231881767533814	0.0141866321118385
DDB2	-0.2910093284331145	0.0342818908572367
GLYATL2	1.220415175210093	0.0152825569868259
GLYATL1B	-1.1872217421758169	0.0053335956604519
MS4A7	0.5978502206600514	0.0200979672430399
MS4A1	1.5330471953765763	0.0029124886196462
MS4A8	2.927238261812416	0.0001165304164877
MS4A15	4.27731152254098	0.0002298884540092
SCGB2A2	2.676109586586191	0.0005911997929719
MAJIN	0.8640715771208659	0.0337921947320198
TMEM262	-0.350767761957604	0.0264382552025416
TESMIN	0.9386671362981652	0.0040055119452065
CCND1	0.616082163943579	0.0321403980471816
FADD	0.6982281016621086	0.0327301619237632
DNAJB13	0.8599262563692833	0.0092017197783493
MOGAT2	-1.656938873662055	0.0028509938550611
GAB2	-0.378128659743473	0.0453296391130029
CCDC81	-0.4368263128306386	0.0267798542551213
FZD4	-0.3560334730229007	0.0457675323629336
MED17	-0.1879783617899597	0.0317529134161717
HEPHL1	-0.903630912260992	0.0238093036695246
MAML2	-0.5766775641486768	0.0272738405366842
ZC3H12C	-0.40131228237744	0.0369880306704742
ALG9	-0.263447047544081	0.0341619765796488
CRYAB	-0.8356666094318099	0.0166972598004858
C11orf52	-0.6467434316512718	0.0483185610521633
RNF214	-0.2496962071758587	0.0136755325916862
IFT46	-0.3494336740263531	0.0240053656019243
PHLDB1	-0.3197375669075714	0.0395432293251345
NECTIN1	-0.390097791432147	0.0156226020239565
TRIM29	-0.8088378951556539	0.0434553170388625
ROBO3	-0.4376265958528043	0.046604059055248
TIRAP	-0.2149328150878152	0.0397025199140102
SLC6A12	-0.742920195542129	0.0423122015259847
TULP3	-0.3432811163044363	0.002365069101983
ENO2	-0.578139791196813	0.0250161160015377
ATN1	-0.5624815966791218	0.0199786465770051
RBP5	0.5314397171306805	0.0280425790456251
CD163	0.7718865315109207	0.0252511118943406
CLEC4E	1.3960269079211187	0.0005384023781681
KLRG1	0.9127125401390034	0.0035121717075053
PZP	0.6954532896485701	0.0409138469681159
ERP27	0.8970358854979019	0.0405794414822368
LMO3	1.0582457943454875	0.0165802268632873
MANSC4	-0.753811533583558	0.034456005156766
PKP2	-0.4791751440993678	0.027409232657273
MUC19	1.645223972243065	0.0057468053334536
LALBA	-2.7901166105891466	0.0381120305009293
KCNH3	-0.7973032450044523	0.0019810360843452
FAIM2	0.8443557624506026	0.0413262326096447
GALNT6	0.9472470333415608	0.0056098913782043
SLC4A8	1.222162405964922	0.002811543389976
SCN8A	0.9841332330559184	0.0105723439676742
FIGNL2	-0.5743119326974333	0.0123561359132576
KRT6C	-1.112675088862056	0.0388170458550987
KRT6A	-2.041458368215984	0.0044645837760901
KRT4	2.8643898092713056	0.0098728405670285
TNS2	-0.4551112817526817	0.046202087796797
MUCL1	-1.8908642677677088	0.014944033139419
MMP19	0.5732366217105631	0.0176525129527123
ZC3H10	-0.2539254231684213	0.0430706725252495
SMARCC2	-0.292813104876462	0.0124123333394116
RBMS2	-0.3843682133335928	0.027593784199882
LRIG3	-0.5298891199739575	0.0196592275350371
GRIP1	0.4540450946342874	0.007034459394462
PLEKHG7	0.6534324565545874	0.0165071847680146
CRADD	-0.4158451780110034	0.0264845772031559
ANKS1B	-0.4960900876010233	0.0411394517025604
MYBPC1	-1.981101179548106	0.0046282132421705
PAH	0.9936984370194096	0.0423139893666182
C12orf42	0.7557147013882788	0.0226212470476603
ABTB3	-0.5411844004181345	0.030283342629805
WSCD2	-0.6277147643744809	0.0423146294060737
TRPV4	-0.5287981272265129	0.0239087386122761
DTX1	-0.5011091213042096	0.0082386981885325
RBM19	-0.2187672210646426	0.0331607393974665
RNFT2	0.8618180414168746	0.0150150644596049
HRK	-0.7961225636955294	0.0158377848084411
HSPB8	0.8635915111018411	0.0164383808559531
B3GNT4	-0.3494640021282872	0.0458839843839773
HCAR2	-0.7153934687449605	0.0214925072150293
HCAR3	-0.9657627236588494	0.0002223848349805
VPS37B	-0.3054335529497508	0.047513589111059
MTRFR	-0.2574910507339928	0.0279708007958789
RILPL2	-0.2895592476041687	0.0492587297510344
RILPL1	-0.2574945067145417	0.0453525404977905
TCTN2	-0.262573898331251	0.0364978017091598
DNAH10	0.92402552312724	0.0439725184417915
RFLNA	-0.6922700810772126	0.0433895048460332
SCARB1	-0.3724435302896596	0.0204165884995473
P2RX2	1.4611018069530517	0.0009732008039235
TNFRSF19	1.037134425695435	0.0005973406031429
SHISA2	1.0900748716502486	0.038301483649683
SIAH3	1.054366911122434	0.0246877671816626
HNRNPA1L2	-0.223159329117175	0.0471336948640228
CNMD	-0.8863682888061727	0.00678985804246
PCDH9	-0.9580958083253248	0.0254568715989853
PCCA	-0.4161580455620541	0.0364388466468579
NALF1	0.8945013524131397	0.0120215244694734
RNASE4	-0.8600087327989585	0.0225940453757504
ANG	-0.4074162945959464	0.0373461553903284
RNASE7	-1.0222021594152195	0.003910104935248
C14orf93	-0.226330570241466	0.0496199014659239
BMP4	-0.8581573392781549	0.0051441769607329
CCDC175	1.1517984293824	0.0482687343011488
ZFP36L1	-0.394495813655338	0.0215208305085988
CCDC177	-1.0128099217021675	0.0412504649202315
SLC10A1	-0.505043769863541	0.0275010035705849
SLC8A3	-0.6015710091738733	0.0347004935313343
NUMB	-0.212140785582666	0.0376644135091612
HEATR4	-0.4223002728177941	0.0339210071037602
ACOT1	-1.0540855885592422	0.0164281922048431
PTGR2	-0.3609298394293886	0.0435224930596915
FAM161B	-0.442470455652146	0.04984209707349
NOXRED1	0.4828776720814667	0.0069037097248294
AL162171.1	-0.4942750828650651	0.0471565169018612
EML5	-0.6372983778564455	0.0274525486166213
FBLN5	-0.5807072103973169	0.0460393022528486
IFI27L2	3.520455088220445	0.000586022494746
EVL	0.6009299002889932	0.0381943971774888
WDR20	-0.1705763548751414	0.007069798794555
TECPR2	-0.2170566998585213	0.0073153465232705
CKB	-0.6978519232399935	0.0035290965575089
TMEM121	0.6169344629695804	0.0318603261528609
IGHG4	3.648136903264184	1.6189662999975337e-07
IGHG3	2.610524713197525	2.003619382004599e-05
IGHV1-18	1.2343172887925764	0.0405000540637517
IGHV3-23	1.505157220392755	0.0015441851542647
IGHV4-59	1.126940891262742	0.0138035691009783
IGHV3-72	-1.0158603975524405	0.0368903688335149
IGHA2	-1.8190794392505751	0.0005120929042899
IGHE	1.9187324552428509	0.0204998130412009
IGHG1	3.072951501605821	5.746736407079904e-08
ARHGAP11A	0.8794982557858688	0.0172429970229266
PHGR1	0.971868352685998	0.0357885347168855
PLA2G4B	-0.6247627351984658	0.0218429959761038
TGM5	-0.8368799756226557	0.0453594953658383
PATL2	0.708186729520958	0.0207522821575546
DUOX1	-0.6688369940350315	0.0269537528967262
C15orf48	-0.9793488051333936	0.0148765572631965
MYEF2	0.629981789336958	0.0107548734588985
SLC12A1	1.0466857341470688	0.0016392139586261
AP4E1	0.2236163404052536	0.0456517214695215
CYP19A1	1.8335011649229107	0.0034968330383061
GLDN	0.5741377857407517	0.0490995659693328
RBPMS2	-0.6297548690349395	0.0265050064714772
SPESP1	0.7713678473149872	0.0217782403162252
GRAMD2A	-0.5496916273778187	0.042917741052219
INSYN1	0.8579152931430005	0.002893738288088
SCAMP5	0.7602621000212406	0.0105566537748577
SNX33	-0.2709167882964516	0.0297087038989891
TMEM266	-0.522981943510492	0.0205323932024116
LINGO1	0.7516943665572939	0.0280968913403921
CHRNA3	-0.9528036283134635	0.0352586363462923
ARNT2-DT	1.3126399898196193	0.0008603031216758
ABHD17C	0.4388818401796518	0.0455012404046353
MFGE8	-0.6273473548210131	0.0341443866414521
APBA2	1.0588949308859943	0.0088230253717666
FAM189A1	2.2786346350164965	0.0004493023255005
RGS11	0.816586076050356	0.0195875798581501
MSLN	-0.662542422014525	0.0067076928292345
CACNA1H	1.4856490066493149	0.00036396786253
TBC1D24	-0.623357521353948	0.0317275361580584
AC092117.1	-0.5739915243022438	0.0172470414448987
ABAT	0.6629518725555439	0.0197907722374302
NPIPP1	-0.5468320461193921	0.0307851031901441
GPRC5B	-0.5353578217395413	0.0469789392644239
ACSM1	-1.173086491945024	0.0051429880010384
CRYM	0.7841898483694292	0.0330944285221771
SDR42E2	-0.5812369695851006	0.0230820300844453
EEF2K	-0.2679676713859754	0.0170901072691051
HS3ST2	0.9450659261049036	0.0381608577862883
SCNN1B	-0.7822270500780891	0.0155945979022683
PRKCB	0.7090707989407671	0.0343873812557924
EIF3CL	-0.8216844040464192	0.0220832001088226
NUPR1	-0.5744321144134767	0.0130763854569841
SGF29	-0.4055787296446288	0.0009976783478649
SULT1A1	-0.4628525741132662	0.0466677517925199
SH2B1	-0.2464056766591717	0.0437404607994455
MYL11	-0.778508114617435	0.0390606384551493
CX3CL1	-0.7616375816919213	0.028707858547389
TEPP	-0.9442996647890332	0.0491145566535254
AGRP	-0.3782959630131375	0.0473790625049058
PARD6A	0.773551277906435	0.0323524490443352
LCAT	-0.3704808569388386	0.0247845181558343
HPR	-0.666231899362881	0.0108633788486775
NPIPB15	0.4696909257181628	0.0490334790596662
MLYCD	-0.4457919787168878	0.0341112495345835
CPNE7	1.0100559137417966	0.0371197017990292
MARF1	1.2113454252542544	0.0364253402222072
MYH11	-1.0386219562272472	0.0420252249623846
HMOX2	1.8161216682541284	0.0160001143917353
SMYD4	-0.2320326265315948	0.0063422234689972
P2RX5	0.9930085608935416	0.0264208406576888
C17orf107	-0.5435047871924696	0.0108650947601936
RNF167	-0.3230573799701009	0.0415357603805488
PIMREG	1.1462115571265894	0.0118918257726911
C17orf49	-0.5070042409648703	0.0427575524117152
SLC16A13	-0.4001701284590825	0.016956510845799
SLC35G6	-0.5757383008166654	0.005596779644421
TNFSF12	-0.4279634382416075	0.0186340152907005
TNFSF13	-0.5573105637288106	0.019856769371579
ATP1B2	-1.3022465883444108	0.0050228922554227
ARHGEF15	-0.6022051701072649	0.0171093452133342
GLP2R	-1.1947513820025528	0.0307990297603705
MYO15A	-0.5969876870209483	0.0328480702981458
MAPK7	-0.2158112313620616	0.0468604388575781
SLC47A1	-0.5880300931621636	0.0210447659131068
RPL23A	0.8011478008535762	0.016535974892284
SLC6A4	0.7186948796682489	0.0470334213102608
RNF135	0.3989681765593829	0.0153320224246202
PEX12	-0.2980962931229923	0.0443082119000736
SRCIN1	0.9768127628448182	0.0498202103320443
RAPGEFL1	0.6522274932008646	0.0308862419197199
KRT24	-1.2302297765290635	0.0276980488354009
KRT16	-1.3882035876155856	0.0229313235047275
KLHL10	-0.6648750745141493	0.0102469490240868
ATP6V0A1	-0.2141295260183511	0.026748709918606
EZH1	-0.3639172603986897	0.0352952529978559
HDAC5	-0.2858857335112825	0.038894565196074
HIGD1B	-0.384707393195535	0.0390981953092927
HEXIM2	-0.3492501480240013	0.0480320205144915
ITGB3	0.7562126241357505	0.0084385758695657
CALCOCO2	-0.210068291838664	0.0469465332359127
B4GALNT2	-1.407358894914863	0.0089528080390568
PDK2	-0.3102796459234254	0.030360559121831
ANKRD40	-0.2589379172445036	0.0189577856477403
PCTP	-0.4635488482583664	0.0331631826388732
ANKFN1	-0.9912936861168364	0.0294213888255418
NOG	-1.3248980452907713	0.0057148020175987
SEPTIN4	-0.3463464292854598	0.0330787738759575
TEX14	1.2671764785100417	0.0005723525739988
RGS9	-0.68012151261017	0.0188789436967382
CD300LB	0.9500791400024424	0.0178335142026541
ITGB4	-0.6546341333143485	0.0281235210016126
UNK	-0.2868631927817054	0.0076340099838791
CYGB	-0.5375289783149558	0.0204271548811406
PRCD	-0.6441420376529735	0.0109485359080792
CCDC57	-0.3719064603644587	0.0359421254667322
FN3K	-0.3468970102752569	0.0178236052556326
ARL17B	1.3268166099383127	0.0205286680921014
MAPT	1.3673664681128963	0.0274344855933811
ARHGAP23	-0.7680024996885723	0.0082114444666925
TLCD2	-0.8479201664090809	0.006134655869777
NSF	3.4965623035727327	1.027429967015058e-05
SMCHD1	0.3633757017862304	0.0475420417392216
MTCL1	0.5073846436098696	0.0425888845965693
LAMA3	-0.7671758317319768	0.0474047001018371
HRH4	0.6636792470473308	0.0422797946670757
CDH2	-0.9283859836271828	0.0475144263376817
PSTPIP2	-0.5818818572416693	0.0137744095448416
ST8SIA5	0.6048510113363218	0.0332505566830564
C18orf32	-0.327857663181809	0.0082473605773048
MAPK4	-1.086076645427747	0.0183035076511768
DCC	-0.7078203631657721	0.0386722294205602
NEDD4L	-0.4693095301075592	0.0430561277262825
CBLN2	3.874142126614288	2.127752360594451e-08
CBARP	0.7286482583434173	0.0228920551324718
CLEC4G	0.9419868267450088	0.038138430832674
MAP2K7	-0.2659983650208223	0.0279933442605015
TGFBR3L	-0.901704755343272	0.0473250962387943
CNN1	-0.8792135042123941	0.0134980299948348
BRME1	-0.6088322202969851	0.0354053932038033
C19orf44	-0.3233616117171354	0.0250166365637087
CHERP	-0.3650721791368247	0.0360865124674472
NIBAN3	1.3997170900363978	0.0044456714495713
GDF15	1.4746302006701448	0.0008360453323508
NDUFA13	-0.2852135282415839	0.0467460974769644
DPY19L3	0.3420882655484825	0.0081471831893309
RGS9BP	1.520570066146571	0.0017446810049391
NUDT19	0.4847481084376278	0.0374427836564705
TDRD12	-1.132426418536166	0.0079145691182337
LGI4	-0.6340483600071594	0.0480282690301752
MAG	2.1039191152757017	0.0033380942967545
CD22	1.1435252168984722	0.0027480342046285
PPP1R14A	-1.0139239466301715	0.0162295284708105
CLC	3.1755608534875903	0.011435590676336
HIPK4	-0.5502224296744275	0.0314308839552485
LTBP4	-0.6635089719248134	0.0151638746891938
MIA	-0.9374422327709953	0.0395435955050286
CEACAM5	3.676687342236031	2.5511331246397624e-05
CEACAM6	2.716423738390406	7.606855107287593e-07
ATP1A3	1.4679480536606084	0.0033552210249127
PSG5	1.1687065519234368	0.0079535102428975
PSG4	2.3811914726094	0.000348658590442
CD177	1.6217827087704717	0.0047950525238054
LYPD3	-0.5181745098918676	0.0168892325438007
PPP1R13L	-0.4088335492036621	0.0334468185264327
NOVA2	-0.5997608120238919	0.0428322246679665
NOP53	-0.4888289035844909	0.0114831725179045
CYTH2	-0.2391026755063578	0.0369573194628348
SULT2B1	-0.9219484397285858	0.005407370444523
SPACA4	0.9727030458913551	0.0220068943630643
IZUMO1	-0.8884475716617433	0.0015201067123383
RRAS	-0.3875348546977258	0.0199723642380884
CNOT3	-0.5554516323451257	0.0154758751668462
RPS9	-3.780264319552305	0.000199320839615
A1BG	-0.4917004593072948	0.0345004473864302
LAIR1	-1.7101312690310884	0.0398422498790848
LILRB2	2.566732085343248	0.0008658645264451
GBA	1.324328542271637	0.0309290502711082
ALKAL2	-1.0039572914150738	0.0248369983613293
CPSF3	0.4781619219593896	0.0201923459635257
TAF1B	0.2809431762543538	0.0115752125034512
NOL10	0.2960837169584076	0.0171135219889067
LDAH	0.4640699264028958	0.0009434998192944
MFSD2B	-0.727091354282551	0.0020331487758357
C2orf16	0.293392804385967	0.0431258781126061
BABAM2	0.2334248518463903	0.0073830343018843
DHX57	0.166101075398365	0.0495500664429261
COX7A2L	0.454268037277977	0.0218063716291583
OXER1	-0.6594022640986448	0.0133754048220392
HAAO	-0.7117664557428317	0.0071791967059413
LRPPRC	0.3299483882439057	0.0379243933661462
PPM1B	0.1926187343766896	0.0378236204252579
CCDC85A	-0.7175254731409809	0.0146087198652439
CYP26B1	-0.9010073796966624	0.0051537669341184
CTNNA2	0.9657514887844733	0.0310346259886048
IGKV3-11	1.1872069575169657	0.0154377173731507
IGKV4-1	0.9633755567498948	0.0436858977146293
IGKV1-5	1.5715581566612489	0.0003399212003489
IGKV1-9	0.94592173035934	0.0453867794539517
IGKV1-33	2.458102626909333	1.8135114245156904e-06
IGKV1D-33	1.3784029225028738	0.0078067328908039
GPAT2	-0.586552015163169	0.0410726952297893
CNNM4	0.3054284226257208	0.0428816494518626
CNGA3	1.0911337594118926	0.0378742428180272
CRACDL	0.4609930438781258	0.0217072891710348
CHST10	0.3610084885316593	0.0450121451457554
MFSD9	0.3785622720026869	0.032818159782292
TMEM182	0.4439439016334657	0.0084310199180799
MRPS9	0.3699233558862322	0.0467969588885842
SULT1C3	-3.769284606937723	5.991367692512388e-05
RGPD6	1.2444212328212592	0.0326301190065193
ACOXL	0.8107442237092451	0.0402782432017819
POTEI	1.7828358202348775	0.0100985588817307
NBEAP2	0.725019609239342	0.0194878474213306
KYNU	-1.0590106312881264	0.0341067578368525
ARHGAP15	0.5136621810142974	0.0457324591450866
KIF5C	0.973287504906634	0.0068521496167417
CYTIP	0.6707870562653762	0.0497780709253058
SLC4A10	0.9370180813319716	0.0333522522279871
DPP4	0.5511785702119203	0.0245752891727098
GCA	0.3519107272285524	0.0499766571977924
GRB14	2.6505524180693407	6.712785428056058e-05
STK39	0.4524167042317659	0.0257927997375118
CERS6	0.6399660793000161	0.0357503578203226
DHRS9	0.6870697078682156	0.0226476922361277
KLHL23	0.5636683783600268	0.0192496378683414
SSB	0.5557781701308615	0.019826410807298
GAD1	-0.7223862848040978	0.0496430346512896
METTL8	0.3734343125581667	0.0245142734233867
DCAF17	0.2703504947609692	0.0316735728015978
DYNC1I2	0.4510100496373411	0.0476042848271006
CDCA7	1.0200286113917048	0.005199488107685
OLA1	0.4627791870343986	0.0436194441287389
OSBPL6	0.5456799437575869	0.0344786487800145
SLC40A1	0.6447420221224739	0.0013822369171079
HECW2	-0.3921798762195571	0.0466836063052062
FTCDNL1	0.6121118796829583	0.0140213366340914
C2orf69	0.3643071702580085	0.0385553714974442
MPP4	0.6268235969024569	0.0244481595741153
CD28	0.6087838403741778	0.0306131892107027
IGFBP5	-0.3947238164245676	0.0363644659319399
TNS1	-0.4895847323660493	0.0441380333221057
CXCR1	0.9860024884566893	0.0327834211322539
VIL1	0.5335553694295891	0.0163466214655658
DES	-1.219795358456199	0.0060797238881096
DOCK10	0.3387879636977399	0.0407168715368194
DNER	-1.0081818645323737	0.0322542627429509
NMUR1	-0.8163472034150994	0.0275441599904686
NPPC	1.49923998937785	0.0272333155267
GPC1-AS1	1.2835005838477578	0.0020337245849789
GPR35	0.4864669476568349	0.0151317720778809
SRXN1	1.2658784858612702	0.0063146802136017
ANGPT4	-0.8913502843569887	0.0249887186646018
GNRH2	-0.403985386874112	0.0420977374218903
LZTS3	-0.573206103767645	0.0257332740485436
SLC4A11	-0.6861151268598813	0.0452935729865258
ISM1	-0.5981183737133904	0.0310599912747597
CFAP61	0.8095256842710261	0.0410535687760438
PXMP4	-0.5955511623599519	0.0466647086943835
ACSS2	-0.5069494448831027	0.0023401960493197
BPI	0.6376238449008114	0.0431887952761047
KCNK15	1.388154034771737	0.000174994714279
RIMS4	1.427609682856297	0.0130853611802793
SLPI	-1.0505259353114165	0.0064272845058138
SULF2	0.7018876425585395	0.0264965246603985
BCAS4	0.5961125801182143	0.0263583696980146
CASS4	0.5083301103321682	0.0440051871518364
BMP7	0.776520455596033	0.0466226445248543
APCDD1L	-0.8558849822953618	0.0128420084490072
PCP4	1.189039493589922	0.0268216497610013
DSCAM	-0.9782246751480832	0.0440084576956769
DSCAM-AS1	4.367787782996538	8.252482757743774e-05
TFF3	1.849436475928488	0.0004864110466551
TSPEAR-AS2	-0.9309561792652852	0.0274547256328491
SPATC1L	1.6661450862647722	0.0195856003539441
CECR2	-1.4202788226329497	0.0016870771153845
TMEM191B	-1.455781186940034	0.0114196005079117
P2RX6	-0.6433989465591745	0.0441038948396448
IGLV4-69	1.1959888283088025	0.0302223616851635
IGLV1-51	1.2184945942099907	0.0035414900282367
IGLV9-49	1.6244895997100155	0.0014848310826301
IGLV2-18	-0.9547453626253783	0.0373199974359551
IGLV3-10	1.2725814288904538	0.0084418846288024
IGLC6	-1.1582311059754418	0.0364173869721801
VPREB3	1.4674815302836093	0.005605478244059
ADORA2A-AS1	0.7788982172830299	0.0130178990493479
KIAA1671	-0.2722459994671508	0.023691783823277
SEZ6L	0.8285434281085229	0.0184649705778377
NEFH	0.6072883659187173	0.0445870896204392
SYN3	-0.4263098411212655	0.0257289058694844
HMOX1	1.6032756211086594	0.0034917514326247
TMPRSS6	0.8025305552496014	0.0476585101076286
CBX7	-0.4400986232028098	0.0378218043538157
MCHR1	-1.574499352726482	0.0009463094327273
TNFRSF13C	0.943924762382353	0.0384747322033765
SULT4A1	1.562902573317368	0.0019276487928264
ALG12	-0.2501882606295361	0.04956983290085
IL17REL	0.9596724774926888	0.0109155003110525
IGLV1-36	-1.2806309103549052	0.0434104045440911
DERL3	-1.2601057266687938	0.0234191866317751
SLC2A11	1.208786985709592	0.0061052875721283
MIF	2.310719486736457	0.0001798768628589
OGG1	-0.3719729641546709	0.0056858969186143
CCR4	1.1349526880511036	0.0360630325583973
SCN5A	-0.8563038885046453	0.0305171478668841
TMEM158	0.973885207942411	0.0311450953063116
CCR3	0.9723886641647016	0.0483206512106063
NAA80	-0.4354560943015998	0.0238459871852445
PBRM1	0.1931256682799694	0.0127120098796512
DNAH12	0.6232423722238427	0.036197224858799
ABHD6	-0.4051852221584182	0.0456073440911206
CFAP20DC	1.0219252044495897	0.0022609598184956
GXYLT2	0.5564482787975197	0.0487998166662309
ROBO2	-1.289044287033268	0.0019906030331544
GPR15	-0.9480631013804574	0.019335670693433
NFKBIZ	-0.5529892183695981	0.0412395353361041
MYH15	0.6893802897455188	0.0337094104356006
PLCXD2	0.5075481617063159	0.0435996482761377
C3orf52	0.7023196264239109	0.0324383045583262
GCSAM	0.482730293247592	0.0197951429776374
SLC9C1	0.7850178806077511	0.0099444665623008
BTLA	0.6863276278521906	0.0280048153451818
GAP43	0.8969090345886289	0.0342556086638428
UPK1B	0.7949752851369943	0.0108617297805771
ILDR1	0.5084351654804133	0.0177198067551386
PARP15	0.6763579761217086	0.0312767882475461
MYLK	-0.5415116814519545	0.0345202108678891
ALDH1L1	-0.8730873064657068	0.0442093714970315
